age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
29,Private,41314,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,1777,2,28,United-States,<=50K
21,Private,244150,Some-college,14,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,97619,14,36,United-States,>50K
47,Private,263373,Some-college,13,Married-civ-spouse,Sales,Not-in-family,White,Male,8361,0,15,United-States,<=50K
41,Private,62241,Some-college,7,Married-civ-spouse,Sales,Unmarried,White,Female,36980,0,50,United-States,<=50K
26,Local-gov,181183,Some-college,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,61074,0,26,India,>50K
72,Local-gov,252876,11th,5,Divorced,Exec-managerial,Not-in-family,White,Female,99488,1,23,United-States,<=50K
20,Federal-gov,17651,Masters,10,Never-married,Exec-managerial,Own-child,White,Male,71167,12,36,United-States,>50K
25,Private,341422,Some-college,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,23847,4,33,United-States,<=50K
37,Private,298529,HS-grad,10,Married-civ-spouse,Sales,Own-child,White,Female,7015,1,31,United-States,<=50K
48,Private,142260,HS-grad,13,Married-civ-spouse,Tech-support,Not-in-family,White,Female,96566,0,44,United-States,<=50K
37,Private,161330,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,1159,63,42,?,<=50K
71,Private,55227,HS-grad,14,Widowed,Adm-clerical,Not-in-family,White,Female,98993,0,49,United-States,<=50K
34,Self-emp-not-inc,118868,HS-grad,13,Married-civ-spouse,?,Own-child,White,Male,97250,0,44,United-States,<=50K
46,State-gov,164185,Bachelors,11,Never-married,Other-service,Husband,White,Male,36437,4,47,United-States,<=50K
37,Private,39377,Bachelors,12,Married-civ-spouse,Tech-support,Husband,White,Male,99277,0,83,United-States,>50K
42,Private,194177,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,White,Female,20494,0,49,United-States,<=50K
30,Private,78521,HS-grad,8,Never-married,Farming-fishing,Husband,White,Male,778,0,32,Mexico,<=50K
35,Private,135641,HS-grad,7,Never-married,Sales,Husband,White,Male,1,0,42,United-States,<=50K
31,Private,338218,7th-8th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,16961,0,29,Mexico,<=50K
32,Private,231188,HS-grad,11,Married-civ-spouse,Sales,Not-in-family,White,Male,80282,0,50,United-States,<=50K
21,Private,184393,Assoc-acdm,10,Never-married,Craft-repair,Not-in-family,White,Male,84005,0,47,United-States,<=50K
21,Private,88282,HS-grad,12,Never-married,Adm-clerical,Own-child,White,Male,7467,0,36,United-States,>50K
38,Private,16385,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,54666,0,48,United-States,<=50K
25,Federal-gov,35083,Some-college,12,Never-married,Tech-support,Unmarried,Black,Female,681,55,29,United-States,<=50K
37,Federal-gov,74635,HS-grad,13,Never-married,Farming-fishing,Own-child,White,Male,12077,0,38,United-States,<=50K
24,Private,307546,HS-grad,7,Never-married,Craft-repair,Not-in-family,White,Male,21760,10,39,United-States,>50K
41,Private,180424,HS-grad,6,Never-married,Craft-repair,Husband,Black,Female,99353,0,30,United-States,>50K
58,Private,298253,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,95927,0,38,United-States,>50K
37,Private,99040,11th,9,Never-married,Adm-clerical,Husband,White,Male,23409,152,31,United-States,>50K
24,Private,247498,9th,13,Never-married,Farming-fishing,Other-relative,White,Female,57110,0,28,?,<=50K
23,Private,57621,Some-college,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,54156,1,38,United-States,>50K
31,Private,49773,HS-grad,10,Never-married,Adm-clerical,Other-relative,White,Male,2666,0,22,United-States,>50K
18,Self-emp-not-inc,60547,Bachelors,12,Never-married,?,Husband,White,Female,99726,0,23,United-States,<=50K
33,Private,302152,Assoc-voc,15,Married-civ-spouse,Craft-repair,Other-relative,White,Male,48867,204,30,United-States,<=50K
29,Private,190251,Some-college,11,Never-married,Sales,Own-child,White,Male,80217,0,32,United-States,<=50K
30,Private,129348,Some-college,7,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,42454,0,42,United-States,>50K
24,Private,86389,Some-college,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,9763,0,47,United-States,<=50K
40,Private,349149,HS-grad,16,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,58943,13,50,United-States,<=50K
38,Private,213135,7th-8th,7,Never-married,Adm-clerical,Own-child,White,Male,81481,0,50,United-States,<=50K
20,Private,107100,Assoc-acdm,8,Never-married,Tech-support,Own-child,White,Female,3,0,33,United-States,<=50K
28,Private,404284,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,51408,0,43,United-States,<=50K
53,Private,79266,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,22260,7,47,United-States,<=50K
40,Private,176489,10th,11,Married-civ-spouse,Craft-repair,Own-child,White,Male,21925,0,55,United-States,<=50K
41,Private,442862,HS-grad,13,Never-married,Exec-managerial,Own-child,White,Male,61166,35,66,United-States,>50K
30,Private,85419,12th,5,Never-married,Other-service,Unmarried,White,Female,29715,27,24,?,<=50K
31,Private,458807,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Female,1792,0,37,United-States,<=50K
42,Private,18698,Some-college,11,Never-married,Craft-repair,Unmarried,White,Female,2033,498,32,United-States,<=50K
33,Private,224396,HS-grad,13,Widowed,Other-service,Not-in-family,White,Male,88988,0,66,?,<=50K
79,Private,289398,Bachelors,11,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,99898,0,80,United-States,>50K
31,Self-emp-not-inc,119659,12th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,34050,0,19,United-States,>50K
44,Private,519158,HS-grad,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,66193,9,34,United-States,<=50K
35,Private,213846,Some-college,11,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,35809,64,51,United-States,>50K
20,Local-gov,223531,Some-college,7,Never-married,Exec-managerial,Own-child,Black,Male,37274,0,34,United-States,<=50K
35,Private,27583,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Female,49945,0,16,United-States,<=50K
30,Federal-gov,27848,Some-college,9,Never-married,Exec-managerial,Own-child,White,Male,702,3,50,United-States,<=50K
40,Private,300708,Prof-school,8,Divorced,Prof-specialty,Husband,White,Female,5492,11,38,United-States,>50K
60,Private,174002,HS-grad,4,Divorced,Other-service,Husband,White,Male,70489,63,47,United-States,<=50K
40,Private,279341,Some-college,7,Married-civ-spouse,?,Not-in-family,Black,Male,3742,0,46,United-States,<=50K
38,Private,468118,10th,13,Never-married,Handlers-cleaners,Unmarried,White,Male,99845,0,53,United-States,<=50K
45,Private,388218,Bachelors,12,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,99445,784,27,United-States,<=50K
38,Private,47956,5th-6th,11,Married-civ-spouse,Sales,Husband,White,Female,78717,0,56,United-States,>50K
31,Private,93320,Bachelors,16,Never-married,Sales,Unmarried,White,Male,67661,69,66,United-States,>50K
20,Private,102074,Assoc-voc,9,Never-married,Exec-managerial,Husband,White,Male,17800,42,24,United-States,<=50K
38,Private,93667,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,14271,0,35,United-States,>50K
33,Local-gov,26298,10th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,89895,1,34,United-States,<=50K
47,Private,240302,11th,7,Widowed,Exec-managerial,Husband,White,Male,11006,1,50,United-States,<=50K
26,Private,257546,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,39,0,23,United-States,<=50K
28,Private,43382,Some-college,9,Never-married,Sales,Own-child,White,Female,52758,0,47,United-States,<=50K
30,Private,136379,HS-grad,11,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,47793,11,52,United-States,<=50K
22,Private,194056,HS-grad,11,Married-civ-spouse,Sales,Wife,White,Female,38894,0,46,United-States,<=50K
39,Private,198393,12th,14,Never-married,Craft-repair,Own-child,White,Male,66327,2,35,United-States,>50K
39,Private,282610,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,19633,0,34,United-States,<=50K
39,?,483822,Assoc-voc,10,Divorced,Adm-clerical,Not-in-family,Black,Female,15177,12,37,United-States,<=50K
43,Private,79068,HS-grad,12,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,75,604,34,Cuba,<=50K
62,Self-emp-inc,175317,Some-college,10,Divorced,Sales,Husband,White,Male,2785,0,26,United-States,>50K
61,?,163089,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,83959,1,54,United-States,>50K
34,State-gov,93928,Some-college,13,Married-civ-spouse,Other-service,Husband,White,Male,96950,5,64,United-States,<=50K
21,Local-gov,119943,Bachelors,7,Never-married,?,Own-child,White,Male,70392,0,24,United-States,<=50K
70,Private,85769,Bachelors,8,Married-civ-spouse,Other-service,Unmarried,White,Female,99387,21,33,Portugal,<=50K
22,Local-gov,77414,HS-grad,7,Married-civ-spouse,Protective-serv,Own-child,White,Male,8525,0,25,United-States,<=50K
44,Local-gov,108126,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,26177,65,19,United-States,>50K
22,Private,247031,HS-grad,6,Never-married,Other-service,Husband,White,Female,31106,84,54,Mexico,<=50K
20,Private,87899,Assoc-acdm,5,Never-married,Exec-managerial,Other-relative,White,Male,12916,0,27,United-States,<=50K
17,Private,224912,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99235,0,32,United-States,<=50K
59,Private,53838,HS-grad,10,Divorced,Prof-specialty,Own-child,White,Male,79191,0,36,United-States,<=50K
48,Private,173207,11th,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,56635,2,33,United-States,>50K
18,Local-gov,164049,Some-college,9,Never-married,Protective-serv,Own-child,White,Male,5974,0,57,United-States,>50K
48,Self-emp-inc,193173,HS-grad,14,Never-married,Other-service,Unmarried,White,Female,91523,0,25,United-States,<=50K
67,Self-emp-not-inc,161684,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,99269,0,59,United-States,<=50K
48,Private,55860,Bachelors,12,Divorced,Machine-op-inspct,Other-relative,White,Female,38136,0,48,United-States,>50K
56,Private,240453,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,4956,38,54,United-States,<=50K
46,Private,54811,Masters,13,Divorced,Adm-clerical,Own-child,White,Male,12631,0,38,Mexico,<=50K
37,Federal-gov,92169,11th,14,Widowed,Prof-specialty,Husband,White,Male,15766,0,52,United-States,<=50K
22,Private,84523,HS-grad,6,Married-civ-spouse,?,Own-child,White,Female,24932,0,12,United-States,<=50K
61,Local-gov,147889,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,98,0,28,United-States,<=50K
27,Private,103233,Masters,9,Never-married,Adm-clerical,Not-in-family,White,Male,58325,0,27,United-States,<=50K
27,Private,113104,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3701,1,32,United-States,>50K
36,Private,124327,Assoc-acdm,9,Never-married,Tech-support,Husband,White,Male,40389,3,33,United-States,>50K
29,Private,32734,Some-college,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,6,0,52,Puerto-Rico,<=50K
52,Private,546084,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,786,5,58,United-States,<=50K
28,Private,319459,HS-grad,5,Never-married,Transport-moving,Other-relative,White,Male,34822,0,37,United-States,<=50K
23,State-gov,68709,HS-grad,13,Never-married,Sales,Own-child,White,Male,1,3,23,United-States,>50K
48,Private,302019,Some-college,14,Divorced,Other-service,Not-in-family,White,Male,6838,434,42,United-States,<=50K
35,Private,236921,HS-grad,10,Never-married,Prof-specialty,Own-child,White,Male,1620,4,25,United-States,>50K
34,Private,63150,HS-grad,11,Married-civ-spouse,Tech-support,Unmarried,White,Female,97265,0,37,United-States,<=50K
32,Local-gov,299313,HS-grad,11,Married-civ-spouse,Craft-repair,Own-child,Black,Male,32596,37,36,United-States,>50K
31,Private,172874,Assoc-voc,8,Never-married,?,Not-in-family,White,Male,264,0,37,?,<=50K
36,Private,60529,HS-grad,11,Never-married,?,Not-in-family,White,Male,86798,291,41,United-States,>50K
24,?,37933,Assoc-acdm,11,Never-married,Tech-support,Husband,White,Male,9077,1,44,United-States,<=50K
29,Private,90177,Masters,12,Married-civ-spouse,Sales,Husband,White,Female,33320,0,49,United-States,<=50K
39,Private,201448,12th,7,Never-married,Sales,Husband,Asian-Pac-Islander,Female,5561,1,24,El-Salvador,<=50K
61,Private,305840,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Female,11309,158,45,United-States,<=50K
24,Private,162980,HS-grad,8,Married-civ-spouse,Transport-moving,Unmarried,White,Male,3543,0,37,United-States,>50K
46,Private,207420,HS-grad,6,Divorced,Craft-repair,Own-child,White,Male,45588,0,24,United-States,<=50K
48,Private,536234,HS-grad,15,Married-civ-spouse,Other-service,Not-in-family,White,Male,3270,0,40,United-States,>50K
59,Private,351107,11th,10,Divorced,Prof-specialty,Unmarried,Black,Female,52320,0,30,Cuba,<=50K
54,Private,65283,Bachelors,10,Married-civ-spouse,Sales,Not-in-family,White,Female,51770,0,40,Puerto-Rico,<=50K
46,Private,137715,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,39588,0,56,United-States,<=50K
45,Private,204425,Assoc-acdm,9,Married-civ-spouse,Other-service,Husband,White,Female,77534,0,36,United-States,<=50K
56,Private,317827,Assoc-voc,8,Divorced,Tech-support,Husband,White,Male,136,3,52,United-States,<=50K
26,Private,45853,HS-grad,12,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,59653,472,46,United-States,>50K
33,Private,112970,HS-grad,7,Never-married,Protective-serv,Husband,White,Male,8879,0,40,United-States,<=50K
31,Private,65364,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,1027,281,22,United-States,<=50K
35,Private,428196,HS-grad,7,Never-married,?,Not-in-family,White,Female,49586,0,39,United-States,<=50K
51,Private,147241,12th,10,Separated,Transport-moving,Husband,White,Male,61651,0,53,United-States,<=50K
30,Private,30954,10th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,18529,82,41,United-States,<=50K
45,?,34084,Some-college,7,Married-civ-spouse,?,Not-in-family,White,Male,10864,2,40,United-States,>50K
40,?,105381,Some-college,6,Married-civ-spouse,Other-service,Not-in-family,White,Female,20872,0,65,United-States,<=50K
35,Local-gov,387776,Doctorate,11,Married-civ-spouse,?,Husband,White,Male,82304,39,27,United-States,>50K
27,Private,21671,Bachelors,5,Never-married,Transport-moving,Husband,White,Male,82524,13,31,United-States,<=50K
19,Private,86901,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,3903,0,17,United-States,<=50K
49,Private,314707,Some-college,12,Married-civ-spouse,Tech-support,Unmarried,White,Male,45328,1,41,United-States,<=50K
35,Private,103283,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,162,71,46,United-States,<=50K
21,Private,150766,7th-8th,8,Never-married,Sales,Husband,White,Male,4288,0,31,United-States,<=50K
45,Private,308453,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5410,1,33,United-States,<=50K
60,Local-gov,263347,Bachelors,7,Married-civ-spouse,Sales,Not-in-family,White,Male,330,0,31,United-States,<=50K
21,Private,124904,HS-grad,12,Never-married,Sales,Other-relative,White,Male,24082,1,29,United-States,<=50K
28,Private,316292,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,4151,0,11,United-States,<=50K
27,Private,132469,HS-grad,10,Never-married,Machine-op-inspct,Other-relative,White,Female,97977,0,49,United-States,<=50K
53,Private,498997,Some-college,9,Never-married,Farming-fishing,Own-child,White,Female,30801,0,32,United-States,<=50K
41,Private,75837,1st-4th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,95237,0,36,United-States,>50K
43,Self-emp-not-inc,201965,Assoc-acdm,13,Never-married,Machine-op-inspct,Husband,White,Male,76120,1,30,United-States,>50K
32,Private,193521,Some-college,13,Never-married,Farming-fishing,Husband,White,Female,34525,32,24,United-States,<=50K
32,Private,80864,Bachelors,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,24934,73,47,United-States,<=50K
50,Private,150094,Assoc-voc,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,99956,0,46,United-States,<=50K
37,Self-emp-inc,159433,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,6913,0,32,United-States,<=50K
47,Private,70603,HS-grad,14,Never-married,Farming-fishing,Not-in-family,White,Male,20424,0,50,United-States,>50K
48,Private,140703,HS-grad,16,Divorced,Sales,Husband,White,Male,23489,22,38,United-States,<=50K
48,Private,116332,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1482,0,34,United-States,<=50K
37,Private,312549,Assoc-voc,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,97950,121,27,United-States,<=50K
43,?,598319,Masters,10,Divorced,Sales,Unmarried,Black,Female,464,13,17,United-States,<=50K
57,Private,374754,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,24,17,29,United-States,<=50K
35,Private,219684,Assoc-acdm,7,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,9,19,52,United-States,<=50K
62,Local-gov,439470,Prof-school,10,Widowed,Sales,Not-in-family,White,Male,538,0,67,Cuba,<=50K
32,Private,319969,Some-college,12,Widowed,Exec-managerial,Unmarried,White,Male,2680,29,38,United-States,<=50K
26,Private,123440,Some-college,8,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,3728,0,29,United-States,<=50K
54,Local-gov,177211,Some-college,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,91959,0,37,United-States,<=50K
30,Federal-gov,18815,7th-8th,11,Never-married,?,Husband,Black,Male,56928,0,25,United-States,<=50K
28,Self-emp-not-inc,55267,12th,9,Widowed,Protective-serv,Not-in-family,Black,Male,0,0,42,United-States,<=50K
23,Private,24361,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,98062,0,51,United-States,<=50K
20,Federal-gov,40705,Bachelors,15,Never-married,Prof-specialty,Husband,White,Male,10643,664,54,United-States,>50K
46,Private,54279,HS-grad,8,Never-married,Tech-support,Husband,White,Male,96011,0,53,United-States,<=50K
53,Private,32557,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Male,58846,0,35,United-States,<=50K
57,Private,180694,Bachelors,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,12533,0,41,United-States,<=50K
19,Private,39311,Bachelors,8,Never-married,Craft-repair,Own-child,White,Female,7226,0,31,United-States,<=50K
25,Self-emp-not-inc,131654,Bachelors,14,Married-civ-spouse,Sales,Husband,Other,Male,724,414,53,El-Salvador,<=50K
51,Private,78872,1st-4th,14,Married-civ-spouse,Sales,Own-child,White,Male,9,366,37,United-States,>50K
66,Local-gov,67660,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Female,25397,285,58,United-States,<=50K
36,Private,161656,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,7574,30,60,United-States,<=50K
26,Self-emp-inc,144231,Some-college,8,Never-married,Craft-repair,Husband,White,Male,31374,31,19,United-States,<=50K
60,Self-emp-not-inc,189693,10th,10,Married-civ-spouse,Transport-moving,Husband,White,Male,93864,0,61,United-States,>50K
28,State-gov,61279,HS-grad,8,Never-married,Sales,Not-in-family,White,Male,30634,0,38,United-States,<=50K
41,Private,141683,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,5321,3,42,United-States,<=50K
49,Private,262653,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,2178,13,33,United-States,<=50K
36,Private,150297,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,65976,0,57,United-States,>50K
55,Private,281839,12th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,93507,32,68,United-States,<=50K
32,Private,317598,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,65762,37,50,United-States,<=50K
23,Private,161563,Bachelors,8,Never-married,?,Husband,White,Male,54761,3,29,United-States,<=50K
34,Private,440875,HS-grad,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,15119,0,36,United-States,>50K
27,Self-emp-not-inc,460724,Bachelors,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,62407,0,17,United-States,<=50K
21,Self-emp-not-inc,370601,Some-college,9,Never-married,Craft-repair,Other-relative,White,Male,2089,0,37,United-States,<=50K
73,Private,208930,Preschool,9,Married-civ-spouse,Sales,Husband,White,Female,77527,107,45,United-States,<=50K
68,Private,265715,10th,14,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,Female,21017,124,41,?,<=50K
45,Private,75949,Some-college,11,Never-married,Sales,Husband,White,Female,18363,10,34,United-States,>50K
62,Local-gov,126910,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,76440,0,53,United-States,>50K
20,?,37467,Bachelors,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,33546,0,22,United-States,<=50K
58,Private,83242,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,91511,32,17,United-States,<=50K
40,Private,386735,Bachelors,11,Married-civ-spouse,?,Not-in-family,White,Male,99568,0,62,United-States,>50K
32,Private,417775,HS-grad,2,Divorced,Other-service,Husband,White,Female,42255,0,30,United-States,<=50K
25,Private,184119,HS-grad,9,Divorced,Prof-specialty,Husband,White,Female,6490,2,41,United-States,<=50K
26,Private,39146,Assoc-acdm,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,5103,2,37,South,<=50K
37,Private,227050,Assoc-voc,14,Married-civ-spouse,Sales,Not-in-family,White,Male,78989,64,40,United-States,<=50K
28,Local-gov,162154,7th-8th,6,Never-married,Exec-managerial,Husband,White,Male,74620,0,33,United-States,<=50K
53,Local-gov,219712,Masters,16,Married-civ-spouse,Other-service,Husband,Black,Male,99651,0,53,United-States,>50K
36,Private,84464,Some-college,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,83099,0,56,United-States,<=50K
51,Private,118581,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99730,0,44,United-States,>50K
21,Private,218222,10th,10,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,16520,35,29,United-States,<=50K
75,Private,40430,Some-college,9,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,8075,8,35,United-States,<=50K
41,Self-emp-inc,246750,9th,12,Divorced,Exec-managerial,Husband,White,Male,95563,1,55,Puerto-Rico,>50K
24,Private,277175,5th-6th,11,Never-married,Prof-specialty,Husband,White,Male,20060,0,34,United-States,<=50K
37,Local-gov,83930,HS-grad,12,Married-civ-spouse,?,Husband,White,Female,10902,5,33,United-States,>50K
35,Private,335510,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,Male,2096,6,41,United-States,<=50K
55,Private,26224,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,391,0,44,United-States,<=50K
64,Private,219254,1st-4th,13,Divorced,Other-service,Unmarried,White,Male,16039,81,43,United-States,<=50K
45,Self-emp-inc,234227,Bachelors,9,Married-civ-spouse,?,Not-in-family,White,Female,4714,0,33,Greece,<=50K
46,Private,46159,Prof-school,10,Never-married,Transport-moving,Own-child,Black,Male,35242,155,68,United-States,<=50K
50,Private,226671,HS-grad,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,72192,0,59,United-States,<=50K
33,Private,159030,Some-college,9,Never-married,Prof-specialty,Husband,White,Male,11530,0,61,United-States,<=50K
20,Private,175486,11th,14,Never-married,?,Own-child,White,Female,317,1,35,United-States,<=50K
39,Private,573505,Bachelors,10,Married-civ-spouse,Other-service,Husband,White,Male,8414,34,25,United-States,<=50K
63,Private,184413,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,54805,0,56,United-States,<=50K
51,Private,143320,Assoc-voc,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,96948,0,55,United-States,>50K
32,Self-emp-not-inc,198659,HS-grad,14,Never-married,Sales,Not-in-family,White,Male,15655,0,44,United-States,>50K
29,Private,547278,HS-grad,10,Married-civ-spouse,?,Own-child,White,Male,95176,0,45,Cuba,>50K
26,Private,126955,Some-college,5,Married-civ-spouse,Protective-serv,Husband,White,Male,24776,0,38,United-States,<=50K
41,Local-gov,217558,Masters,11,Married-civ-spouse,Tech-support,Husband,White,Male,40848,0,51,United-States,>50K
18,Local-gov,34662,HS-grad,11,Never-married,Priv-house-serv,Husband,White,Male,99724,0,31,United-States,<=50K
50,State-gov,47376,HS-grad,13,Married-civ-spouse,?,Own-child,White,Male,93443,0,56,United-States,<=50K
36,Private,160248,11th,8,Divorced,Craft-repair,Not-in-family,White,Male,17785,0,55,United-States,<=50K
52,Private,78919,HS-grad,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,95636,0,29,United-States,>50K
24,Private,134927,Bachelors,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,1644,0,79,United-States,<=50K
31,Private,97229,Masters,11,Never-married,Transport-moving,Not-in-family,White,Female,11,0,34,United-States,<=50K
21,Federal-gov,107751,Assoc-voc,12,Never-married,Other-service,Husband,White,Male,6865,0,45,United-States,<=50K
54,Private,105118,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,54487,0,51,United-States,<=50K
24,Private,219801,11th,8,Never-married,Sales,Wife,White,Female,1035,0,34,United-States,<=50K
59,Private,154657,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,13933,1,43,United-States,<=50K
27,Federal-gov,155989,Bachelors,8,Never-married,Handlers-cleaners,Other-relative,White,Male,61647,0,28,United-States,<=50K
40,Private,201064,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,35723,100,36,United-States,<=50K
30,Private,64641,Some-college,6,Never-married,Craft-repair,Wife,Black,Male,2738,206,73,United-States,>50K
24,Private,364507,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,111,27,39,United-States,<=50K
51,Federal-gov,181349,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,84869,2,40,United-States,>50K
37,Private,246832,Some-college,13,Never-married,Transport-moving,Husband,White,Male,83173,0,42,El-Salvador,<=50K
38,Local-gov,174126,Some-college,12,Never-married,Adm-clerical,Husband,Black,Male,40622,7,41,United-States,<=50K
58,Private,40146,HS-grad,12,Widowed,Other-service,Wife,White,Female,169,11,42,United-States,<=50K
40,Private,176404,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,23427,0,41,United-States,>50K
43,Self-emp-inc,25428,HS-grad,11,Never-married,Handlers-cleaners,Husband,White,Male,12889,0,39,United-States,<=50K
45,Private,164559,HS-grad,8,Divorced,Machine-op-inspct,Unmarried,White,Female,86284,705,57,United-States,<=50K
62,Private,68109,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,98448,1,45,United-States,<=50K
46,State-gov,152028,11th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99525,1,28,United-States,<=50K
46,Private,201835,HS-grad,11,Divorced,Sales,Not-in-family,White,Male,21988,0,61,United-States,<=50K
63,?,126693,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,19229,0,41,United-States,>50K
28,Self-emp-not-inc,353311,Bachelors,8,Married-civ-spouse,Other-service,Husband,White,Female,1026,52,38,Taiwan,<=50K
22,Private,125672,HS-grad,13,Never-married,Adm-clerical,Wife,White,Male,95007,0,56,United-States,<=50K
39,Private,87583,HS-grad,11,Married-civ-spouse,Prof-specialty,Own-child,White,Male,73816,0,42,United-States,<=50K
